startDateTime,endDateTime,soilCO2concentrationMean,soilCO2concentrationMinimum,soilCO2concentrationMaximum,soilCO2concentrationVariance,soilCO2concentrationNumPts,soilCO2concentrationExpUncert,soilCO2concentrationStdErMean,rangeFailQM,rangePassQM,rangeNAQM,persistenceFailQM,persistencePassQM,persistenceNAQM,stepFailQM,stepPassQM,stepNAQM,nullFailQM,nullPassQM,nullNAQM,gapFailQM,gapPassQM,gapNAQM,spikeFailQM,spikePassQM,spikeNAQM,warmUpInstallationFailQM,warmUpInstallationPassQM,warmUpInstallationNAQM,sensorErrorStatusFailQM,sensorErrorStatusPassQM,sensorErrorStatusNAQM,temperatureSCO2FailQM,temperatureSCO2PassQM,temperatureSCO2NAQM,pressureRangeFailQM,pressureRangePassQM,pressureRangeNAQM,validCalFailQM,validCalPassQM,validCalNAQM,alphaQM,betaQM,finalQF,finalQFSciRvw
"2018-05-02T01:30:00Z","2018-05-02T02:00:00Z",806.73,795.64,815.35,13.900,180,11.430,0.2779,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T02:00:00Z","2018-05-02T02:30:00Z",801.36,791.97,811.57,17.440,180,11.380,0.3113,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T02:30:00Z","2018-05-02T03:00:00Z",792.92,782.93,802.73,18.140,168,11.260,0.3286,0.00,93.00,7.00,0.00,93.00,7.00,0.00,93.00,7.00,7.00,93.00,0.00,7.00,93.00,0.00,0.00,93.00,7.00,0.00,93.00,7.00,0.00,93.00,7.00,0.00,93.00,7.00,0.00,93.00,7.00,,,,7.00,0.00,0,0
"2018-05-02T03:00:00Z","2018-05-02T03:30:00Z",782.78,771.22,795.56,21.210,180,11.160,0.3433,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T03:30:00Z","2018-05-02T04:00:00Z",772.67,763.61,784.51,18.540,180,11.000,0.3209,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T04:00:00Z","2018-05-02T04:30:00Z",764.02,753.61,774.38,18.560,180,10.860,0.3211,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T04:30:00Z","2018-05-02T05:00:00Z",756.05,742.93,767.83,17.490,180,10.770,0.3117,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T05:00:00Z","2018-05-02T05:30:00Z",749.50,738.52,759.89,13.930,180,10.650,0.2782,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T05:30:00Z","2018-05-02T06:00:00Z",749.33,741.20,757.14,10.140,180,10.610,0.2374,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T06:00:00Z","2018-05-02T06:30:00Z",755.38,745.14,766.88,15.360,180,10.750,0.2921,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T06:30:00Z","2018-05-02T07:00:00Z",760.65,751.42,771.10,14.120,143,10.810,0.3143,0.00,80.00,20.00,1.00,79.00,20.00,0.00,80.00,20.00,20.00,80.00,0.00,20.00,80.00,0.00,0.00,80.00,20.00,0.00,80.00,20.00,0.00,80.00,20.00,0.00,80.00,20.00,0.00,80.00,20.00,,,,21.00,0.00,1,0
"2018-05-02T07:00:00Z","2018-05-02T07:30:00Z",,,,,,,,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,,,,100.00,0.00,1,0
"2018-05-02T07:30:00Z","2018-05-02T08:00:00Z",773.25,767.26,779.97,9.736,24,10.990,0.6369,0.00,13.00,87.00,0.00,13.00,87.00,0.00,13.00,87.00,87.00,13.00,0.00,87.00,13.00,0.00,0.00,13.00,87.00,0.00,13.00,87.00,0.00,13.00,87.00,0.00,13.00,87.00,0.00,13.00,87.00,,,,87.00,0.00,1,0
"2018-05-02T08:00:00Z","2018-05-02T08:30:00Z",773.92,765.72,783.29,13.390,180,10.980,0.2728,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T08:30:00Z","2018-05-02T09:00:00Z",772.98,762.01,781.98,13.940,180,10.960,0.2782,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T09:00:00Z","2018-05-02T09:30:00Z",766.13,755.84,781.90,21.660,180,10.970,0.3469,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
"2018-05-02T09:30:00Z","2018-05-02T10:00:00Z",753.25,738.01,766.66,35.400,180,10.770,0.4434,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,0
